County,Office,Candidate,Party,District,Votes
Clark,Convention Delegate,Travis  Leezer,Democratic,Clark,0
Dearborn,Convention Delegate,Tristica Howard ,Democratic,Dearborn,417
Clinton,Convention Delegate,Troy Clark,Democratic,Clinton,0
Boone,Convention Delegate,VEENA RAO-MIRMIRA,Democratic,"EAGLE 01,EAGLE 02,EAGLE 03,EAGLE 04,EAGLE 05,EAGLE 06,EAGLE 07,EAGLE 08,EAGLE 09,EAGLE 10,EAGLE 11,EAGLE 12,EAGLE 13,EAGLE 14,EAGLE 15,EAGLE 16,EAGLE 17,EAGLE 18,EAGLE 19,EAGLE 20,UNION 1,UNION 2,WORTH 2",563
Clark,Convention Delegate,VIRGINIA  PECK,Democratic,Clark,0
Clark,Convention Delegate,WENDY E SHEPPARD,Democratic,Clark,0
Dearborn,Convention Delegate,William (Bill) F Smith ,Democratic,Dearborn,253
Clark,Convention Delegate, TODD WEBB,Republican,3,686
Boone,Convention Delegate,ALEXANDER S CHOI,Republican,"Eagle,Union",2286
Dearborn,Convention Delegate,Allen W. Goodman,Republican,Dearborn,0
Clinton,Convention Delegate,Alvin (Al) Parsons,Republican,Clinton,0
Boone,Convention Delegate,ANDREW "ANDY" DARDINI,Republican,Center,1539
Cass,Convention Delegate,Annette Phipps,Republican,Cass,0
Dearborn,Convention Delegate,Arthur Little ,Republican,Dearborn,0
Clark,Convention Delegate,AUDRA LENFERT,Republican,2,0
Clark,Convention Delegate,BARBARA ANN REYNOLDS,Republican,2,0
Cass,Convention Delegate,Barrie McClain,Republican,Cass,0
Brown,Convention Delegate,Ben Phillips,Republican,Brown,1362
Clark,Convention Delegate,BOB HALL,Republican,3,667
Clark,Convention Delegate,BRAD  JONES,Republican,Clark,2092
Clark,Convention Delegate,BRIAN LENFERT,Republican,2,0
Benton,Convention Delegate,BRUCE A BUCHANAN,Republican,Benton,0
Clark,Convention Delegate,BRYAN  GLOVER,Republican,3,767
Clark,Convention Delegate,Callie Jahn,Republican,Clark,1709
Dearborn,Convention Delegate,Celeste Calvitto,Republican,Dearborn,0
Boone,Convention Delegate,CHAD A PITTMAN,Republican,"Eagle,Union",2447
Crawford,Convention Delegate,CHASE J SMITH,Republican,Crawford,0
Decatur,Convention Delegate,CHRISTIAN A.B. RUST,Republican,Decatur,2745
Boone,Convention Delegate,CLINTON BOHM,Republican,"Clinton,Harrison,Jackson,Jefferson,Marion,Perry,Sugar Creek,Washington,Worth",1294
Clark,Convention Delegate,CONNIE  SELLERS,Republican,1,1463
Dearborn,Convention Delegate,Craig E Beckley ,Republican,Dearborn,0
Carroll,Convention Delegate,Dale Seward,Republican,Carroll,1736
Clark,Convention Delegate,DANNY  YOST,Republican,2,0
Clark,Convention Delegate,DARCI  SCHILLER,Republican,1,937
Clark,Convention Delegate,DAVID  REINHARDT,Republican,Clark,1812
Clark,Convention Delegate,DAVID RAY ABBOTT SR.,Republican,Clark,2109
Decatur,Convention Delegate,DEANNA L BURKART,Republican,Decatur,2867
Boone,Convention Delegate,DEBBIE MARTIN,Republican,"Clinton,Harrison,Jackson,Jefferson,Marion,Perry,Sugar Creek,Washington,Worth",1537
Boone,Convention Delegate,DEBBY "NEASE" SCERING,Republican,Center,1509
Boone,Convention Delegate,DEBORAH S "DEBBIE" OTTINGER,Republican,Center,1886
Clay,Convention Delegate,DEBRA S JAMES,Republican,Clay,0
DeKalb,Convention Delegate,Dennis K Kruse,Republican,DeKalb,0
Decatur,Convention Delegate,DONALD E WALL ,Republican,Decatur,2084
Boone,Convention Delegate,ELISE NIESHALLA,Republican,"Eagle,Union",2443
Boone,Convention Delegate,Elizabeth J Childers,Republican,"Eagle,Union",2404
Clay,Convention Delegate,Eric L (Rick) Wyndham,Republican,Clay,0
Decatur,Convention Delegate,ERIC L MORTON,Republican,Decatur,2340
Clark,Convention Delegate,FRANK  GLOVER III,Republican,3,461
Cass,Convention Delegate,George W. Stephenson,Republican,Cass,0
Decatur,Convention Delegate,GERALD E LAWRENCE,Republican,Decatur,2661
Decatur,Convention Delegate,GREGORY A CLAPP,Republican,Decatur,2295
Benton,Convention Delegate,HANNE COX,Republican,Benton,0
Clark,Convention Delegate,IRENE (RENIE) COFFMAN,Republican,2,0
Clark,Convention Delegate,JACK A COFFMAN SR,Republican,Clark,2212
Clark,Convention Delegate,JAMES ALLEN BOTTORFF,Republican,2,0
Clinton,Convention Delegate,James E Moyer,Republican,Clinton,0
Clark,Convention Delegate,JAMEY J NOEL,Republican,Clark,4453
Benton,Convention Delegate,JANE M TURNER,Republican,Benton,0
Carroll,Convention Delegate,Jane N. Abbott-Rider,Republican,Carroll,1598
Benton,Convention Delegate,JANET K HASSER,Republican,Benton,0
Dearborn,Convention Delegate,Jeff L Hughes ,Republican,Dearborn,0
Boone,Convention Delegate,JEFF PAPA,Republican,"Eagle,Union",2615
Carroll,Convention Delegate,Jeffrey C Rider,Republican,Carroll,1795
Clark,Convention Delegate,JEREMY  SNELLING,Republican,Clark,2193
Boone,Convention Delegate,JESSICA J FOUTS,Republican,Center,1708
Dearborn,Convention Delegate,Jessie Doll ,Republican,Dearborn,0
Boone,Convention Delegate,JIM HOLDEN,Republican,"Eagle,Union",2279
Dearborn,Convention Delegate,Jim Thatcher,Republican,Dearborn,0
Clinton,Convention Delegate,Joe H Root,Republican,Clinton,0
Clark,Convention Delegate,JOELLEN  DOHERTY,Republican,3,629
Clark,Convention Delegate,John  Durbin,Republican,3,533
Carroll,Convention Delegate,John C Brown,Republican,Carroll,1667
Decatur,Convention Delegate,JOHN D WILLIAMS,Republican,Decatur,2470
Carroll,Convention Delegate,Josh Plue,Republican,Carroll,1417
Clark,Convention Delegate,JOSH WADDELL,Republican,1,986
Decatur,Convention Delegate,JOSHUA  MARSH,Republican,Decatur,2165
Clinton,Convention Delegate,Julia (Judy) Parsons,Republican,Clinton,0
Cass,Convention Delegate,Kay A. Weatherwax,Republican,Cass,0
Dearborn,Convention Delegate,Kevin Turner,Republican,Dearborn,0
Clark,Convention Delegate,KIM HAWKINS,Republican,3,563
Clay,Convention Delegate,Larry J Moss,Republican,Clay,0
Cass,Convention Delegate,Larry Phipps,Republican,Cass,0
Clinton,Convention Delegate,Lewis Wheeler,Republican,Clinton,0
Clark,Convention Delegate,LISA  GILL,Republican,1,1342
Cass,Convention Delegate,Lisa L Swaim,Republican,Cass,0
Clark,Convention Delegate,LIZABETH  CLARKE,Republican,1,877
Clark,Convention Delegate,LORILEE WARD,Republican,1,861
DeKalb,Convention Delegate,Margaret Lee (Peggy) Grimm,Republican,DeKalb,0
Brown,Convention Delegate,Mark Bowman,Republican,Brown,1326
Clay,Convention Delegate,Marshall Nuckolls,Republican,Clay,0
DeKalb,Convention Delegate,Martha (Marty) Grimm,Republican,DeKalb,0
Clark,Convention Delegate,Matt Owen,Republican,1,1780
Boone,Convention Delegate,MICHAEL T (MIKE) NIELSEN,Republican,"Clinton,Harrison,Jackson,Jefferson,Marion,Perry,Sugar Creek,Washington,Worth",1837
Boone,Convention Delegate,MIKE MORGAN,Republican,"Clinton,Harrison,Jackson,Jefferson,Marion,Perry,Sugar Creek,Washington,Worth",1323
Cass,Convention Delegate,Mike Stajduhar,Republican,Cass,0
Decatur,Convention Delegate,NATHAN W HARTER IV,Republican,Decatur,2895
Clay,Convention Delegate,Nicholas McCollum,Republican,Clay,0
Clay,Convention Delegate,Nichole Keller,Republican,Clay,0
Boone,Convention Delegate,NICKOLAS W FREEMAN,Republican,Center,1378
DeKalb,Convention Delegate,Pamela K Scranton,Republican,DeKalb,0
Clay,Convention Delegate,Patricia A Foxx,Republican,Clay,0
Clark,Convention Delegate,PATRICIA HATHAWAY,Republican,2,0
DeKalb,Convention Delegate,Patrick L Jessup,Republican,DeKalb,0
Clay,Convention Delegate,Paul R Sinders,Republican,Clay,0
Boone,Convention Delegate,PENNY S BOGAN,Republican,Center,1830
Boone,Convention Delegate,PETER SEAT,Republican,"Eagle,Union",2249
Brown,Convention Delegate,Phil Stephens,Republican,Brown,1437
Cass,Convention Delegate,Phillip E. Rains,Republican,Cass,0
Clark,Convention Delegate,R. MONTY SNELLING,Republican,Clark,1785
Cass,Convention Delegate,Randall Head,Republican,Cass,0
Decatur,Convention Delegate,RANDY FRYE,Republican,Decatur,3217
Crawford,Convention Delegate,REGINALD G TIMBERLAKE,Republican,Crawford,0
Clark,Convention Delegate,RICHARD (RICK) REYNOLDS,Republican,2,0
DeKalb,Convention Delegate,Richard (Rick) Ring,Republican,DeKalb,0
Dearborn,Convention Delegate,Rick Probst ,Republican,Dearborn,0
Clark,Convention Delegate,ROB BURGESS,Republican,Clark,1348
Boone,Convention Delegate,ROBERT HARRIS,Republican,"Eagle,Union",2369
Brown,Convention Delegate,Robyn Bowman,Republican,Brown,1229
Clark,Convention Delegate,RODGER  CLARKE,Republican,1,795
Clark,Convention Delegate,ROGER JAMES HOWARD,Republican,Clark,1128
Clark,Convention Delegate,RON GROOMS,Republican,Clark,3547
Dearborn,Convention Delegate,Ruth Ann Little ,Republican,Dearborn,0
Dearborn,Convention Delegate,Ryan W Brandt ,Republican,Dearborn,0
Carroll,Convention Delegate,Sam Deiwert,Republican,Carroll,1730
Clark,Convention Delegate,SCOTT  HAWKINS,Republican,Clark,2059
Clark,Convention Delegate,SCOTTIE MAPLES ,Republican,Clark,3207
Clay,Convention Delegate,Shari L Sinders,Republican,Clay,0
Clark,Convention Delegate,SHARON A MERIDETH,Republican,1,831
Carroll,Convention Delegate,Sharon Milburn,Republican,Carroll,1901
Dearborn,Convention Delegate,Sharon Probst ,Republican,Dearborn,0
Boone,Convention Delegate,SOVILLA J MENNEN,Republican,"Clinton,Harrison,Jackson,Jefferson,Marion,Perry,Sugar Creek,Washington,Worth",1317
Clark,Convention Delegate,STEVE DOHERTY,Republican,3,886
Clark,Convention Delegate,STEVE WEBB,Republican,3,612
Clay,Convention Delegate,Susan Maesch,Republican,Clay,0
Clark,Convention Delegate,SUZANNE  RICHEY,Republican,1,861
Clark,Convention Delegate,TERESA YOST,Republican,2,0
Clark,Convention Delegate,TERRY E CONWAY,Republican,Clark,2599
Cass,Convention Delegate,Thomas K Weatherwax,Republican,Cass,0
Dearborn,Convention Delegate,Tim Doll ,Republican,Dearborn,0
Decatur,Convention Delegate,TROY HILL,Republican,Decatur,2397
Cass,Convention Delegate,W. Edward (Ed) Smith,Republican,Cass,0
DeKalb,Convention Delegate,Wayne Funk,Republican,DeKalb,0
Decatur,Convention Delegate,WENDY WHITEHEAD,Republican,Decatur,2323
Clark,Convention Delegate,ZACH  PAYNE,Republican,3,533
Boone,Precinct Committeeman,ADAM DAVID ROSENFELD,Democratic,EAGLE 04,46
Clark,Precinct Committeeman,ALBERT J FRAZIER Jr.,Democratic,JEFF 17,0
Elkhart,Precinct Committeeman,ALLAN KAUFFMAN,Democratic,ELKHART 17,150
Clark,Precinct Committeeman,AMANDA (AMY)  DOYLE,Democratic,SLVR 05,18
Dearborn,Precinct Committeeman,Amanda Vinup Noell ,Democratic,YORK 1,0
Clark,Precinct Committeeman,AMBER RIDINGS,Democratic,JEFF 07,109
Dearborn,Precinct Committeeman,Amy E. DeMoss,Democratic,LAWRENCEBURG 03,0
Clark,Precinct Committeeman,ANGELA  CORNETT,Democratic,CHAS 03,0
Elkhart,Precinct Committeeman,ANGELA M DAVIS,Democratic,OSOLO 12,52
Dearborn,Precinct Committeeman,Ann (Shelly) Snyder,Democratic,MILLER 6,0
Elkhart,Precinct Committeeman,ARVIS L DAWSON,Democratic,CONCORD 07,31
Clark,Precinct Committeeman,BARBARA L WILSON,Democratic,JEFF 10,0
Dearborn,Precinct Committeeman,Benny Turner,Democratic,CENTER 3,0
Boone,Precinct Committeeman,BILL SPITZ,Democratic,EAGLE 02,32
Clark,Precinct Committeeman,BOB LEUTHART,Democratic,JEFF 39,27
Clay,Precinct Committeeman,Brad Deal,Democratic,BRAZIL 1,0
Clark,Precinct Committeeman,BRAD J AMOS,Democratic,SLVR 04,0
Clark,Precinct Committeeman,BRAD L BURDEN,Democratic,JEFF 37,0
Clark,Precinct Committeeman,BRIAN D WALKER,Democratic,CHAS 05,0
Boone,Precinct Committeeman,BRIAN J FARKAS,Democratic,JACKSON 1,12
Clark,Precinct Committeeman,BRITTANY  BLAU,Democratic,JEFF 20,0
Clark,Precinct Committeeman,BRONSON ZELL,Democratic,JEFF 24,62
Clark,Precinct Committeeman,CATHIE WHEAT,Democratic,JEFF 12,21
Clark,Precinct Committeeman,CATHY TEGART,Democratic,SLVR 06,0
DeKalb,Precinct Committeeman,Charlie Odier,Democratic,NEWVILLE,0
Clark,Precinct Committeeman,CHRISTOPHER L KRAFT,Democratic,JEFF 40,71
Clark,Precinct Committeeman,CLAUDE J MORRIS,Democratic,JEFF 24,98
Brown,Precinct Committeeman,Curt Mayfield,Democratic,WASHINGTON 4,0
Boone,Precinct Committeeman,DAN RIBOLZI,Democratic,EAGLE 10,58
Elkhart,Precinct Committeeman,DANIEL B GRIMES,Democratic,ELKHART 06,56
Boone,Precinct Committeeman,DANIEL FOWLER,Democratic,EAGLE 09,15
Clark,Precinct Committeeman,DANNY L OAKLEY,Democratic,CHAS 04,19
Clay,Precinct Committeeman,David A Schopmeyer,Democratic,JACKSON 1,0
Dearborn,Precinct Committeeman,David Stargardt,Democratic,MILLER 4,0
Dearborn,Precinct Committeeman,Dawn Eberhard,Democratic,MILLER 1,0
Clark,Precinct Committeeman,DAWN R. ELSTON,Democratic,JEFF 16,0
Clark,Precinct Committeeman,DEBBIE  WAMPLER,Democratic,JEFF 13,0
Clark,Precinct Committeeman,DEDRICK BLAND,Democratic,JEFF 39,24
Dearborn,Precinct Committeeman,Dena Tibbits ,Democratic,MILLER 2,0
Dearborn,Precinct Committeeman,Dennis R Carr ,Democratic,LAWRENCEBURG 04,23
Dearborn,Precinct Committeeman,Diana L Roehm,Democratic,SPARTA 2,0
Clark,Precinct Committeeman,DON TETLEY,Democratic,JEFF 36,0
Elkhart,Precinct Committeeman,DONALD BROWN,Democratic,ELKHART 06,13
Clark,Precinct Committeeman,DUSTIN T WHITE,Democratic,JEFF 03,0
Clark,Precinct Committeeman,EDWARD  FLAUGH,Democratic,JEFF 33,0
Clay,Precinct Committeeman,Edward "Ed" Burt,Democratic,BRAZIL 6,0
Clark,Precinct Committeeman,EDWARD CULPEPPER COOPER,Democratic,UTIC 04,31
Clark,Precinct Committeeman,Elysia M Fisher,Democratic,CHAS 04,18
Boone,Precinct Committeeman,EMILY STYRON,Democratic,EAGLE 08,57
Clark,Precinct Committeeman,ERIC P LAWHORN,Democratic,CHAS 01,0
Boone,Precinct Committeeman,ERICKA BOATWRIGHT PICKELL,Democratic,EAGLE 12,50
Boone,Precinct Committeeman,ERIN N ZARING,Democratic,WORTH 2,19
Clark,Precinct Committeeman,FARRAH ALEXANDER,Democratic,SLVR 03,0
Clark,Precinct Committeeman,FAY ALLEN,Democratic,"JEFF 11,JEFF 11 A",0
Elkhart,Precinct Committeeman,FRANKLIN E BRECKENRIDGE S,Democratic,OSOLO 12,35
Clay,Precinct Committeeman,G Steven Bell,Democratic,BRAZIL 3,0
Clark,Precinct Committeeman,GENE BROWN,Democratic,JEFF 42,0
Clay,Precinct Committeeman,Glen Brown,Democratic,POSEY 1,0
Clark,Precinct Committeeman,HEIDI CADE SELLERS,Democratic,CARR 01,0
Brown,Precinct Committeeman,Herbert Brown,Democratic,WASHINGTON 1,0
Clark,Precinct Committeeman,HOPE D JEMERSON,Democratic,JEFF 01,42
Clark,Precinct Committeeman,JACKY  SNELLING,Democratic,UTIC 04,95
Boone,Precinct Committeeman,JACQUELINE GRIMM,Democratic,EAGLE 09,21
Clark,Precinct Committeeman,JAIME HUNT,Democratic,JEFF 38,43
Clark,Precinct Committeeman,JAMES H LAMASTER,Democratic,SLVR 01,0
Dubois,Precinct Committeeman,JAMES K MEYER,Democratic,CASS 3,0
Brown,Precinct Committeeman,James Lowell Oliver,Democratic,HAMBLEN 2,0
Dearborn,Precinct Committeeman,James R Hamill,Democratic,GREENDALE 3,13
Clark,Precinct Committeeman,JAMES R MCCLURE Jr.,Democratic,JEFF 40,57
DeKalb,Precinct Committeeman,Jamie Canino,Democratic,UNION 11,0
Clark,Precinct Committeeman,JAN  PADDOCKS,Democratic,JEFF 02,0
Dearborn,Precinct Committeeman,Jane L Pope,Democratic,LAWRENCEBURG 01,18
Clark,Precinct Committeeman,JANET  HURST,Democratic,WOOD 02,0
Clark,Precinct Committeeman,JENNIFER  HARMEYER,Democratic,JEFF 04,58
Clark,Precinct Committeeman,JEREMEY R MASSIE,Democratic,SLVR 05,3
Clark,Precinct Committeeman,JERRY  DICKEY,Democratic,BETH 01,0
Clark,Precinct Committeeman,JERRY SUE GRIFFITH,Democratic,JEFF 01,24
Boone,Precinct Committeeman,JILL PACK,Democratic,EAGLE 15,23
Dearborn,Precinct Committeeman,Jim Schuler ,Democratic,HOGAN,0
Clark,Precinct Committeeman,JOE HUBBARD,Democratic,UNIO 01,0
Clark,Precinct Committeeman,JOHN  GILKEY,Democratic,JEFF 35,0
Clay,Precinct Committeeman,John (Jake) Bennett,Democratic,BRAZIL 5,0
Dearborn,Precinct Committeeman,John Johnson ,Democratic,GREENDALE 1,27
Clinton,Precinct Committeeman,John L Bonecutter,Democratic,PRECINCT 36,0
Clark,Precinct Committeeman,JOHN L GRANNAN,Democratic,JEFF 18,112
Clinton,Precinct Committeeman,John T Meyer,Democratic,PRECINCT 27,0
Elkhart,Precinct Committeeman,JOSEPH C LEHMAN,Democratic,ELKHART 17,6
Elkhart,Precinct Committeeman,JOSEPH R FEATHERS Jr.,Democratic,CONCORD 07,9
Brown,Precinct Committeeman,Kathy Smith-Andrew,Democratic,HAMBLEN 3,0
Brown,Precinct Committeeman,Kevin G Fleming,Democratic,VAN BUREN 1,0
Clark,Precinct Committeeman,KEVIN M ANDERSON II,Democratic,UTIC 03,0
Boone,Precinct Committeeman,KIMBERLY LEWIS,Democratic,EAGLE 14,42
Clark,Precinct Committeeman,KRISTA K CAMPISANO,Democratic,SC-C 43,0
Clark,Precinct Committeeman,LARRY  HARBIN,Democratic,OWEN 01,0
Clark,Precinct Committeeman,LARRY E FARR,Democratic,JEFF 18,106
Clay,Precinct Committeeman,LaVonne Dodson,Democratic,CASS,0
Clark,Precinct Committeeman,LEO DEVON BRADDOCK,Democratic,JEFF 41,0
DeKalb,Precinct Committeeman,Leon Hicks,Democratic,KEYSER 4,0
Dearborn,Precinct Committeeman,Leslie  D Lane ,Democratic,GREENDALE 4,0
Brown,Precinct Committeeman,Linda Welty,Democratic,JACKSON 2,0
Dearborn,Precinct Committeeman,Liz Muhlada,Democratic,MILLER 3,12
Brown,Precinct Committeeman,Lora Lewis Rudd,Democratic,JACKSON 1,0
Clark,Precinct Committeeman,LOREN CHRISTMAN,Democratic,CHAS 06,0
Brown,Precinct Committeeman,M K Watkins,Democratic,HAMBLEN 1,0
Clark,Precinct Committeeman,MARILYN CZAPE,Democratic,JEFF 15,0
Benton,Precinct Committeeman,MARTIN P KENNEDY,Democratic,BOLIVAR,0
Clark,Precinct Committeeman,MARY  BRISCOE,Democratic,CHAS 08,0
Clark,Precinct Committeeman,MARY  PARDON,Democratic,JEFF 04,78
Dearborn,Precinct Committeeman,Matthew Gaustad,Democratic,LAWRENCEBURG 08,0
DeKalb,Precinct Committeeman,Maygan (Upchurch) Leco,Democratic,UNION 04,0
Dearborn,Precinct Committeeman,"Melvin C Kremer, Jr ",Democratic,CENTER 4,4
Clark,Precinct Committeeman,MEREDITH CLIPP RODRIQUEZ,Democratic,JEFF 09,0
Boone,Precinct Committeeman,MICHAEL J BERG,Democratic,EAGLE 20,67
DeKalb,Precinct Committeeman,MICHAEL WALTER,Democratic,UNION 06,0
Clark,Precinct Committeeman,MICHAELIA S GILBERT,Democratic,JEFF 30,0
Boone,Precinct Committeeman,MICHELLE THOMAS,Democratic,CENTER 09,21
Dearborn,Precinct Committeeman,Mike Lawrence,Democratic,LAWRENCEBURG 04,9
Clark,Precinct Committeeman,NANCY  MCDEVITT,Democratic,SLVR 02,0
Clark,Precinct Committeeman,NORMA L LOCKARD,Democratic,UTIC 02,0
Clark,Precinct Committeeman,NORMAN J MILLER,Democratic,WOOD 03,0
Clark,Precinct Committeeman,PAMELA  CLARK,Democratic,JEFF 12,43
Clark,Precinct Committeeman,PAUL L KRAFT,Democratic,JEFF 38,53
Clark,Precinct Committeeman,PERRY  SMITH,Democratic,UTIC 01,0
Clay,Precinct Committeeman,Prentice J Nicoson,Democratic,SUGAR RIDGE,0
Clark,Precinct Committeeman,RAELYN  CARDWELL,Democratic,JEFF 05,0
Dearborn,Precinct Committeeman,Rebecca Barhorst,Democratic,GREENDALE 3,17
Benton,Precinct Committeeman,RICHARD L LEUCK,Democratic,CENTER EAST,0
Dearborn,Precinct Committeeman,Richard Richardson ,Democratic,LAWRENCEBURG 02,0
Dearborn,Precinct Committeeman,Richard W. Bower,Democratic,KELSO 3,0
Brown,Precinct Committeeman,Rick Bond,Democratic,JACKSON 3,0
Clark,Precinct Committeeman,RITA A FLEMING,Democratic,JEFF 21,0
Boone,Precinct Committeeman,ROBBIN EDWARDS,Democratic,EAGLE 01,36
Dearborn,Precinct Committeeman,Robin Harrison,Democratic,MILLER 3,13
Dearborn,Precinct Committeeman,ROBIN L HARRISON,Democratic,MILLER 3,13
Clark,Precinct Committeeman,RONALD G ELLIS ,Democratic,JEFF 14,0
Clark,Precinct Committeeman,RONALD L FIELDS,Democratic,JEFF 23,37
Clay,Precinct Committeeman,Roy G Kellar,Democratic,BRAZIL 4,0
Clark,Precinct Committeeman,RUTH L SPARKS,Democratic,WOOD 01,0
Dearborn,Precinct Committeeman,Scott Libbert ,Democratic,GREENDALE 5,0
Clark,Precinct Committeeman,SCOTTY MCDONALD,Democratic,JEFF 22,0
Clark,Precinct Committeeman,SHIRLEY J BELL,Democratic,JEFF 12,20
Brown,Precinct Committeeman,Stephen W Gore,Democratic,WASHINGTON 3,0
Boone,Precinct Committeeman,SUZANNE (SURY) NAGY,Democratic,EAGLE 11,31
Clark,Precinct Committeeman,TAJANA  JOHANN,Democratic,CHAS 02,0
Clark,Precinct Committeeman,TERRY E LANGFORD,Democratic,SLVR 05,13
Clark,Precinct Committeeman,THOMAS B.(TOM) HIGDON,Democratic,MONR 01,0
Boone,Precinct Committeeman,TIM ANDERSON,Democratic,MARION 2,8
Dearborn,Precinct Committeeman,Tim Denning ,Democratic,LAWRENCEBURG 01,16
Clark,Precinct Committeeman,TOBY  DEATON,Democratic,MONR 02,0
Clark,Precinct Committeeman,Travis  Leezer,Democratic,JEFF 07,26
Dearborn,Precinct Committeeman,Tristica Howard ,Democratic,CENTER 4,10
Clark,Precinct Committeeman,VIRGINIA  PECK,Democratic,JEFF 23,86
Clark,Precinct Committeeman,WENDY  MELCHER,Democratic,JEFF 32,0
Clark,Precinct Committeeman,WENDY E SHEPPARD,Democratic,JEFF 06,0
Clark,Precinct Committeeman,WILLIAM (BILL) BUSSEY,Democratic,OREG 01,0
Dearborn,Precinct Committeeman,William (Bill) F Smith ,Democratic,GREENDALE 1,13
